Dialogue_Id,Speaker,Emotion_name,Utterance,Annotate(0/1)
22,sahil,disgust,band karo he wahiyat program,0
22,monisha,neutral,oh hello agar yah program wahiyat hota na to pichhle 11 salon se nahin chalta,0
22,sahil,anger,shut up,0
22,monisha,fear,chilla kyon rahe ho?,0
22,sahil,anger,aaj tumne mujhe tiffin mein kya diya?,0
22,monisha,neutral,aaj main tumhen tiffin mein chhole paraathe ke sath raita diya tha,0
22,sahil,anger,yeh chhole hai. yah parathe hai?,0
22,monisha,neutral,mooze cassete lekin main to tumhen tiffin main raita ke sath chhole aur parathe hi diye the,0
22,sahil,anger,yah chhole right right i should've known. chhole jo hai vah jute pahan kar bahar ghumne chale gaye honge aur mooze pahne bhul gaye honge. isiliye yeh mooze,0
22,monisha,neutral,aur cassette?,0
22,sahil,anger,paraathe walkman sunane chale gaye honge aur cassette rakhna bhul gaye honge. haina?,0
22,monisha,neutral,aur raite ka kya?,0
22,sahil,contempt,raita ine donon ko batana gaya hoga arre suno tum mooze aur cassette saath lena to bhul gaye,0
22,monisha,joy,sahil tum kitna achcha majak kar lete ho mere sona mona pochi po,0
22,sahil,anger,dekha dekha tum tana bhi nahin samajh rahi ho. itni moti chamdi ho gai tumhari magarmacch ki tarah baithkar 24 ghante tv dekho tum,0
22,monisha,anger,sahil kuchh bhi mat bolo han main 24 ghante tv nahin dekhti,0
22,sahil,anger,kal puri raat tum baithkar tv nahin dekh rahi thi?,0
22,monisha,neutral,are vah to mujhe pata nahin tha na 3rd annual champakali dant manjan takatak tv awards kab hai? vah mujhe dekhna tha,0
22,sahil,contempt,3rd annual champakali dant manjan takatak tv awards yah dekhne ki chij hai? ,0
22,monisha,neutral,sahil usmein bade bade tv star dance karte hain aur unhen award bhi milta hai,0
22,sahil,contempt,pata hai mujhe. best aansu girana award. best sleeveless blouse pahana award. best lambi bhindi award,0
22,monisha,neutral,bus karo han sahil saare tv awards ek jaise nahin hote. pata hai kal patang kumar ko best style award mila vah aise aise hath ki action karne ke liye,0
22,sahil,contempt,exactly. best style awards it is so ridiculous,0
22,monisha,neutral,"tumne kuchh dekha bhi hai? jab patang kumar ki teesri maa ka khoon hua tha na usne rote rote bhi ye style kiya tha mai. aur kaha tha ki jaaiye second last chhoti maa, main aapki chita ki saugandh khakar kahta hunki jisne bhi aapke jivan ka kai po che kiya hai use baranday ka kai po che to main karke hi rahunga yah meri pratigya hai. kai po che easy nahi hai sahil",0
22,sahil,anger,ek thapad maru,0
22,monisha,anger,tumne mujhe thappad marne ki dhamki de?,0
22,sahil,anger,are laton ke bhoot baton se nahin mante,0
22,monisha,sadness,matlab main bhoot hoon. tum mujhe laat maro ge,0
22,sahil,disgust,yah muhavra hai duffer,0
23,mr. sindolin,neutral,rosesh ki shaadi nahin ho rahi hai yahi aapki samasya hai mrs. sarabhai,0
23,maya,sadness,yes mr sindolin. dekhiae na itna intelligent creative handsome ladka hai lekin use ladki nahin milati shaadi hi nahin hoti bechari,0
23,mr. sindolin,neutral,so sad. mujhe is baat ka bahut afsos hai rosesh,0
23,sahil,neutral,nahin nahin main rosesh nai hoon rosesh toh woh hai.,0
23,mr. sindolin,neutral,i'm sorry mujhe laga ki,0
23,indravardhan,joy,nahin nahin ismein aapki koi galti nahin hai. jab maya ne kaha ki ladka intelligent creative aur handsome hai to is chambu ki taraf kaun dekhega,0
23,rosesh,sadness,momma,0
23,mr. sindolin,surprise,yah aese bolata hai kya?,0
23,indravardhan,joy,agar iski aawaz,0
23,maya,joy,indravardhan. actually galti meri thi mujhe introductions karne chahie the. that is indravardhan my husband and that is rosesh aur sahil,0
23,sahil,neutral,aur meri shaadi ho chuki hai.,0
23,mr. sindolin,neutral,i'm sorry main tumhare liye afsos jataya,0
23,maya,contempt,are lekin vah bhi galat nahin hai kyunki iski shaadi monisha se hui hai,0
23,monisha,neutral,mummy ji daddy ji sahil sorry chalu ho gaya,0
23,indravardhan,neutral,bus abhi to title shuru hue hain,0
23,monisha,joy,sorry han maina prakash mart chali gai thi. vahan per sale chal raha hai na 2 samose per 1 samosa free yah lijiye pass kijiye,0
23,maya,neutral,samose ka sel?,0
23,monisha,neutral,han mummy ji stock clearance sale. vah kya hai na market mein afwah udai thi ke prakash mart wala samose bhains ki charbi mein fry karta hai isliye dil se uske samose bicke ki nahin to stock clearance sale,0
23,indravardhan,fear,mr. sindolin future mein ham mein se food poisoning se kaun mar raha hai yeh dikhaiye na,0
23,maya,neutral,nahin nahin please aap pahle apne crystal ball mein dekhkar bataiye ke monisha aur mere bichare sahil ke jindagi mein koi fark padane wala hai ki nai,0
23,sahil,neutral,yah to ja raha hai,0
23,maya,neutral,apna crystal ball lene ja rahe hain vah,0
23,indravardhan,contempt,matlab hua abhi khareed dega ke dhandhe ka pahla din hai naya grahak mila hai to crystal ball le aao are vah dabba hai dabba maya. rosesh ki shaadi 102 sal tak nahin hogi. vah bhi aakar yahi kahega dekhna,0
23,maya,anger,indravardhan will you please stop it. vah sahi muhurt dekhkar ke apna crystal ball yahan lekar aate hain taki accurate future prediction kar sake. no you just shut up,0
24,indravardhan,neutral,kaun kaun mar gaya hoga?,0
24,monisha,neutral,main to clearly zinda thi,0
24,maya,contempt,han beta tum clearly jinda thi. kyunki kali biryani aur blue dal koi nahin banaa sakta duniya mein,0
24,indravardhan,anger,hans kya raha hai tu rosesh. are teri kavita sunke tera gala ghot ke mar dalne ka dil kiya tha. vah to zinda dikhai diya,0
24,rosesh,neutral,meri kavita mein kya bura tha?,0
24,sahil,contempt,i'll tell you tumhari kavita mein ek to vah pahla shabd bura tha gir dusra shabd bhi bura tha teesra chautha paanchva halan ke itne bure nahin the. han chhata satva aatwa vah bhi bure the. lekin rosesh navva duswa giyarwa bahut bure the,0
24,indravardhan,joy,haha,0
24,monisha,neutral,ek minute ek minute mein bataun vah chauthe malay wale wadia uncle gujar gaye the,0
24,maya,neutral,monisha 90 sal ke wadia uncle gujar jaenge to hamen dukh kyon hoga?,0
24,monisha,fear,mummy ji hamara thermometer unke paas hai. to agar vah gujar gaye hamen dukh nahin hoga itna achcha thermometer chala gaya,0
24,sahil,contempt,very true monisha. fir mujhe aise bolna chahie tha na. hamara pyara sa thermometer hamare bich mein hi raha kitna khyal rakha usne hamara. so it can't be mr wadiya,0
24,maya,neutral,but then kaun ho sakta hai indu,0
24,sahil,neutral,mom-dad relax. i mean enough is enough 7 saal baad kya hone wala hai usko lekar ham abhi se pareshan kyon ho rahe hain. tab ki tab dekhenge na,0
25,indravardhan,neutral,kya kar rahi ho darling?,0
25,simple,neutral,makeup utar rahi hoon,0
25,indravardhan,joy,oh ho makeup utarne ke aur bhi tarike to hai,0
25,simple,joy,kya? jaise?,0
25,indravardhan,joy,jaise,0
25,simple,joy,jaise ke,0
25,maya,neutral,i can't believe this indu apne sare paper,0
25,indravardhan,fear,dekha maya wapis a gai bolo,0
25,maya,surprise,is this for real. indravardhan raat ke dhai baje simple aur tum. tum donon ka affair chal raha hai,0
25,simple,contempt,o maya please affair nai intimate rendezvous or but affair sounds so maya sarabai. in other words upper middle class,0
25,maya,anger,i'm not talking to you madam. indravardhan yah kab se chal raha hai?,0
25,indravardhan,fear,4:00 baje se,0
25,maya,neutral,dopahar 4:00 baje se tum donon,0
25,simple,joy,no no no in fact it's a exactly char sal pahle ke 4:00 baje se. right indu. come on indu say something now,0
25,indravardhan,neutral,well,0
25,maya,sadness,indravardhan main kya karun?,0
25,indravardhan,neutral,meri suno pahle to pune wapas chali jao. adhura kam chhod kar aana acchi baat nahin hai kam pahle,0
25,maya,anger,main yah poochh rahi hun main tumhara kya karun. tumhen goli maar dun. tumhare seene mein khanjar gupton,0
26,sahil,surprise,sindolin?,0
26,monisha,neutral,haan. kanch ke gole mein bhavishya dikhte hain sindolin baba,0
26,sahil,contempt,yah kaisa naam hai sindolin baba waki mein baba hai ki khansi ki dava hai,0
26,madhu,neutral,lottery hai lottery,0
26,sahil,neutral,are nahin main aapke is lottery ke bare mein nahin bol raha tha,0
26,madhu,surprise,are lottery lottery kya hai tujhe pata nahin lottery,0
26,sahil,neutral,yah expire ho gai hai,0
26,madhu,neutral,correct ab samjha lottery akhbar mein draw dekar bata meri lagi ya nahin,0
26,sahil,neutral,aaj dad nahin hai to aap mere piche pade na?,0
26,madhu,joy,han aaj ka akhbar,0
26,monisha,joy,han sahil aaj ke akhbar mein bhi aaya hai sindolin baba ke baare mai. bhavishya ke 6 vakya batane ke liye vah 5000 rupaye lete hain. ham leja karke ek do batein puch hi lenge,0
26,sahil,contempt,monisha main aisi agadam bagdam baton per vishwas nahin karta,0
26,madhu,neutral,han mujhe pata hai first price aise thodi milta hai tu dekh to sahi,0
26,sahil,neutral,monisha please use baba se lad jhagad kar ke ek sawal jarur puchna ki inhe kabhi socha mein sunai dega ya nahin,0
26,monisha,neutral,sahil suno na suno na tum bhi chalo na please arre sindolin baba kanch ki gole mein bhavishya dikhate hain actually. picture samaj ki hi dekh lena. lekin chalao na please,0
26,madhu,neutral,sahil isase dekhna aakhri 3 number match hue to 3000 rupaye aur ek number match vah to 300 rupaye. ay dekhna,0
26,sahil,neutral,lage hain lage hain aapko 300 rupaye lage hain jaaiye vasul kar ke aaye hai,0
26,madhu,sadness,acha mujhe pata tha mujhe kabhi lottery lagi hi nai,0
26,monisha,joy,lekin hamen jackpot lag sakta hai sahil bhavishya mein dekhkar. jara socho agar 1 crore ki lottery ka number hamen dikhai de jaaye ambhol lottery ki ticket pahle se hi khareed lenge. chalo na sahil please please please please,0
27,maya,contempt,had karte ho tum saath sal bad bhi tum dusra se abhi nahin badle. dudh nahin piya tumne aur rosesh ke balon mein chewing gum and toothpaste lagaya what is this?,0
27,rosesh,neutral,dekhiye na,0
27,indravardhan,neutral,lekin maya 7 sal bad wali daant tum mujhe abhi kyon suna rahi ho? aur tumne dekha nahin maine kya kaha yah tumhari granddaughter pinku ki bhi ho sakti hai.,0
27,maya,contempt,monisha tumne yah sab sikhaya apni bacchi ko. jarur delhi le gayi hogi chhuttion mai,0
27,monisha,neutral,lekin mummy ji aap itne yakin ke sath kaise kah sakti hai ki yah hamari bacchi thi?,0
27,maya,contempt,uska naam pinku tha. sunane tumne pinku. i mean isn't that proof enough sachin middle class name.,0
27,rosesh,sadness,aur meri bachi to ho nahin sakti kyunki meri shaadi to hui nahin hogi na momma,0
27,maya,contempt,on second thoughts kyon nahin ho sakti uski beti woh. tumhari shaadi definitely ho gai hogi ab tak and and agar woh monisha ki beti hoti to vah danton per bhi toothpaste bacha bacha ke lagati. kisi ke balon mein laga ke waste thodi karti ho,0
27,indravardhan,neutral,lekin maya beti ka naam pinku hai,0
27,maya,joy,han to it's such a sweet name . i think it has a lovely ring to it pinku pinku. i think it's sweet,0
27,rosesh,neutral,mr. sindolin please dekh kar bataiye na meri jindagi mein koi ladki hai abhi ya nahin,0
27,indravardhan,neutral,nahin koi fayda nahin hai,0
27,maya,anger,stop it,0
28,maya,neutral,kele ke chhilke ka jam banati hai. i've never heard of anything like that,0
28,rosesh,neutral,momma. dushyant ke sharir mein aurat ki aatma,0
28,maya,neutral,i know. i am so sorry. dekha yah manisha ke chakkar mein sab kuchh bhul jaati hoon main. kahan hai dushyant?,0
28,rosesh,neutral,vah bahar living room mein baithkar riaz kar rahi hai kar raha hai,0
28,maya,surprise,per riaz kyon?,0
28,rosesh,neutral,uske sharir mein singer ki atma a gai hai,0
28,maya,neutral,ooo. classical ya filmi?,0
28,dushyant,neutral,hello,0
28,rosesh,neutral,dushyant,0
28,maya,neutral,dushyant,0
28,dushyant,neutral,donon ke shor bilkul match nahin karte. aao bolo mere sath. sings..,0
28,maya,neutral,miss kaun hain aap? aur dushyant ke sharir mein kya kar rahi hai?,0
28,maya,anger,koi sensible sharir nahin mila to main? hello? kaun ho tum?,0
28,dushyant,neutral,hahaha mera naam hai padmavati. pyar se log mujhe pappu kahate hain. tumhara naam kya hai? eena meena anju,0
28,maya,neutral,meri chhodo tum pappu kyon?,0
28,dushyant,joy,pappu,0
28,maya,contempt,padmavati ka short form to paddy hona chahie. pappu is just to middle class.,0
28,dushyant,joy,paddy. han,0
28,rosesh,neutral,paddy. tum dushyant ka picha kyon nahin chhodati?,0
28,dushyant,neutral,main nahin chhodati picha mein nahin chhodati. picha karna to dushyant nahin chhodata tha kisi ka. mujhe yad hai un dinon mein jinda thi dushyant dur se mujhe dekhta tha aur aakar kahta tha hi padma kaisa hai tumhara harmonium. harmonium can you believe it? aur suno jab bhi east africa jao vahan ke jumbo recording studio mein matganana vahan ka equaliser atakta hai. equaliser,0
28,maya,neutral,that's dushyant. isi toh keh rahi hona uska sharir chhod do na warna tum bhi usi ki tarah mechanically gana shuru kar dogi,0
28,dushyant,neutral,hahaha. itni aasani se jaane wali nahin hun main. bada high ho gaya. sings..,0
28,rosesh,neutral,mere pass ek ilaaj hai ise bhaagane ka,0
28,maya,neutral,kya?,0
28,rosesh,neutral,lisa,0
28,maya,joy,o tumhari lisa atma bhagana janti hai,0
29,rosesh,sadness,momma. yah lisa matlab vah moti aunty jo kal raat mere piche pad gai thi. meri shaadi se hogi?,0
29,indravardhan,joy,han ram banaya jodi. vaise teri lisa terrific hai,0
29,monisha,neutral,rosesh bhaiya ki biwi aisi nahin ho sakti hai aap jara alter karke dijiye na,0
29,sahil,neutral,yah mistic hai monisha tailor nai. jara sa ulta karke dijiye kya?,0
29,maya,neutral,besides rosesh ne sirf lisa darling kaha hai. iska matlab nahin hai vah iski biwi hai right?,0
29,monisha,neutral,uske gale mein to mangalsutra bhi nahin tha aur na hi mang mein sindoor,0
29,sahil,contempt,monisha usne frock pehna tha,0
29,indravardhan,joy,achcha achcha yani ye rosesh ki girlfriend thi,0
29,sahil,joy,hahaha,0
29,maya,neutral,indravardhan that's enough. aap dekhiae na aap dekhiae na future mein koi intelligent charming aurat hogi rosesh ke kamre mein baithi hui. you know aaine ke samne. something like that. aap dekhye na please,0
29,monisha,contempt,dekha ab inhone khud se designer bhelpuri ka order diya,0
30,mr. sindolin,neutral,sorry mujhe pata nahin tha ki,0
30,indravardhan,fear,mujhe bhi. maya maya suno suno suno,0
30,sahil,neutral,dad fatafat explanation dundh lijiye kyunki jawab dhoondne main aapko 7 sal to lag jaenge,0
30,maya,anger,han theek hai jawab dhundhne ke bavjud kangan kale him i'm gonna bring a gun and i'm gonna kill him,0
30,indravardhan,fear,arrre maya,0
30,maya,anger,i am going to kill you,0
30,indravardhan,fear,arre maya suno to,0
30,maya,anger,simple of all the people in the world simple,0
30,indravardhan,fear,are suno to maiya baat to suno. ho sakta hai han ho sakta hai simple mujhe rakhi bandhne aayi ho,0
30,maya,anger,nighty pahan ke raat ko dhai baje. how could you? kya naam hai aapka?,0
30,mr. sindolin,neutral,sindolin,0
30,maya,anger,yeah you. 60 sal ke bad hamare ghar mein koi murder hone wala hai kya zara dekhiye? jarur hoga. check karo,0
30,mr. sindolin,fear,murder ki to pure asar najar a rahe hain madam,0
30,maya,neutral,right,0
30,indravardhan,surprise,henh?,0
30,mr. sindolin,neutral,oceans of unknown mountains of mystic murder in sarabai residence that's what we seek,0
31,rosesh,neutral,hello,0
31,stranger,joy,hi. tum rosesh hona?,0
31,rosesh,neutral,haan. aapko kaise maloom?,0
31,stranger,joy,mujhe sudhamni ne kaha tha ke tum mujhe yahan miloge,0
31,rosesh,neutral,kya? aapko sudhamniji ne bheja hai?,0
31,stranger,joy,20 sal pahle mujhe kaha tha 30 sal ke bad meri shaadi ho gai. aur aaj vo 30 sal pure hue. will you marry me? mujhe problem nahin hai,0
31,rosesh,fear,lekin mujhe hai. momma,0
31,stranger,fear,aur use please my future husband my darling my sweetheart please,0
31,rosesh,fear,momma!,0
31,stranger,sadness,oh no oh no.,0
32,maya,disgust,indravardhan you are the limit hadd karte ho tum,0
32,indravardhan,anger,maiya tumne mujhe mara?,0
32,maya,anger,toh?,0
32,indravardhan,neutral,toh? kuchh nahin. main to bus confirm kar raha tha jo tumne mara jaan bhooch ke mara ya bus angane mein mara,0
32,maya,anger,abhi tumhari galatfahmi dur karti hun main yah dekho yah dekho,0
32,indravardhan,neutral,maya maya,0
32,maya,anger,clear ho gaya?,0
32,indravardhan,neutral,absolutely tumne jaanbujhkar mara right,0
32,maya,anger,dil to karta hai tumhen main,0
32,indravardhan,neutral,kya?,0
32,maya,anger,aaj main kar hi deti hun,0
32,indravardhan,neutral,nahin nahin ,0
32,maya,anger,aaj main tumhari. tum mere ghar se bahar niklo,0
32,indravardhan,neutral,maya excuse me. ya ghar mera bhi hai,0
32,maya,anger,tu apne ghar se bahar niklo. just get out,0
32,indravardhan,neutral,ok lekin mera kasoor kya hai yah to batao?,0
32,maya,anger,kahan se shuru karun kahan se?,0
32,indravardhan,neutral,kahin se bhi vahan se shuru karo chalo baith ke baat karte hain,0
32,maya,anger,you stay where you are. sabse pahle to yah dudh ismein tumne jaan bujh ke kachra dala hai,0
32,indravardhan,neutral,nahin nahin maya upar se kahin se gira hoga,0
32,maya,anger,shoe polish? upar se girega shoe polish? ullu samjha hai tumne mujhe? look at that dikhao mujhe apna hath,0
32,indravardhan,neutral,ye lo,0
32,maya,anger,dikhao haath look at this shoe polish,0
32,indravardhan,neutral,han vah hova aisa maya mein vah dudh mai se to shoe polish nikaalne gaya toh thoda hath mein lag gaya ,0
32,maya,anger,sirf shoe polish laga dudh nahin laga?,0
32,indravardhan,neutral,nahin nahin dudh bhi laga tha vah maine chat liya,0
32,maya,anger,wonderful theek hai to fir yah wala dudh bhi chato,0
32,indravardhan,neutral,maya yah point toh prove ho gaya. dusri vajah batao mujhe ghar se nikalne ki?,0
32,maya,sadness,mera bichara rosesh.,0
32,indravardhan,neutral,arre maya usse toh tum hi ne janm diya hai,0
32,maya,sadness,have you any idea us bichari ki kya halat hui hai hi. bichare kamre mein se bahar nahin nikal raha hai. rosesh baby a jao na bahar,0
32,rosesh,sadness,no! main khud khushi karne ja raha hun,0
32,maya,surprise,what?,0
32,indravardhan,neutral,mere lal mere lakhte jigar,0
32,maya,anger,you stay here,0
32,indravardhan,fear,are maya hamari avlad khudkhushi karne ja rahi hai uski madad to karni padegi na,0
32,maya,sadness,jo bhi karna hai main karungi. aaa shut up. rosesh rosesh baby please bahar aajao,0
32,rosesh,sadness,nahi momma. maine already gale mein fanda dal diya hai,0
32,indravardhan,neutral,bus ab sirf stool ko laat maar de,0
32,maya,fear,shut up. rosesh please beta bahar a jao,0
32,rosesh,anger,no momma,0
32,maya,anger,rosesh! abhi ke abhi bahar a jao come out now,0
32,rosesh,neutral,ok,0
32,maya,anger,oh baby dekho kya halat ban gai hai bichari ki. use apne bal banvane pade tumhari vajah se,0
32,indravardhan,neutral,dekho maya darasal,0
32,maya,contempt,tum rosesh ke baap ho ya dushman. tumne is bichare ke balon mein chewing gum dali,0
32,rosesh,neutral,aur toothpaste ki puri tube bhi,0
32,maya,anger,right,0
32,indravardhan,neutral,jooth mat bol. maya sneh nind mein brush karna chaha hoga aur galat thi se toothpaste apne sar mein laga li hogi,0
32,maya,anger,indravardan tum grandfather ho tum dada ho zara tu lihaz karo,0
32,indravardhan,neutral,exactly main bhi tumhen yahi samjhana chahta hun yah sari kartoot hamari granddaughter pinku ki hai,0
32,rosesh,sadness,yah jhooth bol rahe hain momma. pinku ne to bus sirf mere hath pakde the piche se,0
32,maya,surprise,what?,0
32,rosesh,neutral,han,0
32,maya,contempt,ek chhoti si bacchi ne tumhare hath pakde aur tum apne aap ko chuda bhi nahin sake,0
32,indravardhan,neutral,dekho na rosesh agar koi baccha tumhara hath pakde use iss tarah se,0
32,maya,anger,you get out,0
33,maya,neutral,indu!,0
33,sahil,neutral," mom, mom! mom aa gayee hain, dad. andar jaiye.",0
33,indu,neutral,gaana to ga.,0
33,sahil,neutral,are kya zaroorat hai? aap ne sun lee aavaaz. plaiasai plaiasai plaiasai. jaie jaie jaie!,0
33,maya,surprise,indu you… are! sahil?,0
33,sahil,joy," alamaaree itanee bhee buree nahin hai, mom. not bad!",0
33,maya,disgust," no, it’s not bad. it’s just atrochious! abhee isee vakt watchhman se kahakar ise jalavaane nahin diya ya mera naam maya nahin.",0
33,sahil,neutral," mom, jalaane kee kya zaroorat hai? main ise thikaane laga doonga.",0
33,maya,neutral," achchha, okay darling. achchha mujhe batao, tumane indu ko dekha hai?",0
33,sahil,joy,dad kee bahut yaad aa rahee hai na?,0
33,maya,anger," yaad to aaegee, na. usane apane sochks washing machhinai mein daal die hain.",0
33,sahil,neutral,to?,0
34,sahil,surprise,kya hua? aise kyon chal rahe ho?,0
34,rosesh,neutral,main naatak ke rolai kee prachtichai kar raha hoon,0
34,sahil,neutral,achchha? kya rolai hai?,0
34,rosesh,neutral,pakke sharaabee ka. din mein do bottlai whiskaiy pita hai.,0
34,sahil,neutral,do bottlai? are to theek se lad khadao!,0
34,rosesh,neutral," what? overacting karoon? bhaee, main underplay mai maanata hoon.",0
34,indu,neutral," sahil, ise kya hua?",0
34,sahil,neutral," dad, yah sharaabee kee achting kar raha hai.",0
34,indu,neutral,ah. utarane ke baad vaalee,0
34,rosesh,neutral," dad, isane do bottlai whiskaiy khaalee kee hain.",0
34,indu,joy,kahaan? wash basin mein?,0
34,rosesh,contempt,you take a walk!,0
34,sahil,neutral," dad, aap ke lie kya? schotchh on thai rochks?",0
34,indu,neutral," nahin. nahin, nahin. maine peena band kar diya.",0
34,sahil,surprise,kyon?,0
34,indu,neutral,kyonki maya ne mujhase baat karana band kar dee hai.,0
34,sahil,neutral," to gam mein chhod dee hai ya khushee mein? dad, aap chhodie, mom ko manaie.",0
34,indu,contempt," are, nahin maanatee, yaar. yahaan tak ke maine rosesh ka mimichry bhee karake dikhaee “momm, mujhase baat karana shuroo kar deejie, varana main naya naatak padhana shuroo kar doonga“. dekha – too hansa par vah nahin hansee!  khadoos!",0
35,maya,neutral," yah kya hai, indu?",0
35,indu,joy," tohafa. antique alamaaree, jis mein ham donon kee aixtr cheezen rakhenge na",0
35,maya,neutral,antique?,0
35,indu,neutral," haan vah tumhaaree vah art daialair dost hai na, sarita, vah kah rahee thee tumhen antiquais ka bada shauk hai to",0
35,maya,joy," sarita kee chhoichai hai yah? ah, mujhe laga hee tha. oh, it’s vairy nichai, indu. i maian, absolutaily purai mughal art. kahaan se hai yah",0
35,indu,neutral,vah akhabar…,0
35,maya,joy," akhabar baadashaah ke zamaane kee kaareegaree. i knaiw it! bilkul saaf nazar aata hai. oh it’s lovaily, indu! thank you so muchh! isase achchha tohapha tum mujhe de hee nahin sakate the.",0
35,monisha,joy,"aur isase kiphaayatee bhee nahin, mamee jee. daddy jee, yah dekhie, chaar sau rupaye. main lad jhagad ke   le hee aaee us akhabaar ke bachche se!",0
35,indu,neutral," are maya, vah akhabar furniturai vaala, jisakee dukaan marine drive ke peechhe hai vah railway trachk ke paas.",0
35,monisha,neutral,"vahee, jisake baajoo mein desee daaroo kee to dukaan hai, aapako to pata hoga hee.",0
35,maya,contempt," mujhe kyon pata hoga, moneesha?",0
35,indu,neutral," kyonki us dukaan ka naam maya desee daaroo chaintair hai, maya.",0
35,monisha,neutral,"haan aur maya desee daaroo chaintair ke bagal mein hee, akhabar kabaadee vaale kee dukaan hai.",0
35,maya,neutral,kabaadee vaala?,0
35,monisha,joy,"haan, jahaan vah puraanee cheezen raipair karake bechata hai. daddy jee ne to use do hazaar rupaye die the, magar main chaar sau rupaye vaapas leke aa gayee",0
35,maya,anger,chongratulations. is chaar sau rupaye ka istemaal karana isako baahar nikaalane ke lie,0
35,indu,neutral," lekin, maya, yah antique alamaaree hai.",0
35,maya,contempt," antique my foot! kisee charpaintry mein fail hue mistree kee banaee huee cheez ko antiquai kahana matalab moneesha ko sophistichataid kahane ke baraabar hua. don’t mind now, beta, i’m just making a point.",0
35,indu,contempt," vaah vaah! rang badala, mrs. giragit saaraabhaee! jab tak tumhaaree vah art daialair sarita ka naam isase juda hua tha tab tak yahee mugal art thee, akhabaar ke zamaane kee kaareegaree thee, lekin jab akhabar kabaadee vaale ka naam aaya to vahee alamaaree kharaab ho gayee.",0
35,maya,neutral," moneesha, is kachare ko plaiasai baahar nikaalo",0
35,indu,neutral," maya, yah alamaaree yahee rahegee",0
35,maya,anger," no! no! and thairai’s no morai dischussion about this, indu! ",0
36,monisha,joy,raste se ja raha tha… (hums)… pata nahin… naanee maree to main…?,0
36,maya,neutral," monisha. monisha. kyon apane aap se baaten kar rahee ho, raste se ja raha tha, and all that?",0
36,monisha,neutral,nahin nahin mamee jee. main to gaana ga rahee thee.,0
36,maya,contempt," oh. teree naanee maree to main kya karoon? yah gaana hai ya talk show hai? anyway, indu yahaan aaya hai?",0
36,monisha,neutral,nahin to? daddy jee to subah se dikhaee nahin pade.,0
36,maya,contempt,shaayad tumhaara dhyaan lag gaya ho,0
36,monisha,neutral,aise kaise ki mera dhyaan lag gaya ho?,0
36,maya,contempt,jaise ki abhee daal mein tumane aadha pachkait garam masaala daal diya hai.,0
36,monisha,sadness,"oh my god, ab main kya karoon?",0
36,maya,neutral,thodee see aur ubaal karake isako dilutai kar do.,0
36,monisha,neutral,"lekin mamee jee, yah to sheera hai, vah sahil do din kee chhuttee pe hai, na. to mainne socha ki main roz use alag banaake khilaoongee.",0
37,indu,neutral,maya,0
37,maya,sadness,bas indu. mujhase aur bardaasht nahin hota.,0
37,indu,fear," vah galatee ho gayee, maya",0
37,maya,sadness,galatee ho gayee? kitane aasaanee se kah diya tumane galatee ho gayee! galatee karane se pahale tumane yah nahin socha ki mujh pe kya beetegee jab mujhe pata chalega ki tumane phir se apanee cheezen mere chupboard mein rakh dee hain?,0
37,indu,neutral,ek ya do cheezen hain to rakhee,0
37,maya,disgust,ek ya do? ek ya do? i’ll show you ek ya do. yah dekho. yah kya hai tumaara mask. tumhaara chhocholatais. yah… kaama sootr!,0
37,indu,neutral,yah… yah to main exercise ke lie istemaal karata hoon.,0
37,maya,disgust,excercise?,0
37,indu,neutral,haan. bhaaree hai na. to main ise dumbaills kee tarah usai karata hoon. you saiai?,0
37,maya,anger,ye saaree cheezen mere chupboard mein kyon hain?,0
37,indu,neutral," kyonki mere chupboard mein jagah hee nahin hai, maya",0
37,maya,neutral,are! to jagah banao na! yah das–das saal puraane suit bhar ke rakha hai tumane. kisee gareeb bhikhaaree ko kyon nahin dete hain?,0
37,indu,contempt," kyonki main unaka dhandha chaupat nahin karana chaahata. i maian… zara socho, maya. agar suit pahanake bhikhaaree bhik maangen to unhen bhik dega kaun?",0
37,maya,sadness,tumhen unakee zyaada fikr hai ya meree? mujhe mera javaab mil gaya indu. thanks vairy muchh.,0
38,rosesh,surprise,what? daddy jee kaheen phanse hue?,0
38,sonya,neutral," haan. dad kisee aisee jagah pe kaid hain, jahaan chaaron or andhera hai, jahaan bas ek daravaaza hai.",0
38,monisha,neutral,andheree jagah mein kaid… hamaare ghar ka bathroom?,0
38,sonya,neutral,"bhaabhee, bathroom mein lights on kar sakate hain na?",0
38,maya,anger," haan, lekin monisha ke bathroom kee donon tubai lights teen dine se kharaab hain",0
38,sonya,neutral,huh? nayee lagava leejiye.,0
38,monisha,neutral,lekin main wait kar rahee thee na,0
38,sonya,surprise,kis kee?,0
38,maya,contempt,budgait kee. kaheen tubai lights ke daam kam ho jaen,0
38,dushyant,neutral," got it! dad lift mein hain, ailaivator, jisakee ailaichtrichity chalee gayee.ailaichtrichity ka grid hota hai na, kabhee kabhee trip ho jaata hai. i’ll aixplain. maan leejiye ki aap grid hain, main voltagai hoon. to voltagai jab yahaan se paas hota hai…",0
38,sonya,contempt," dushyant, ailaichtrichity kaise kaam karatee hai ham samajh gae",0
