Dialogue_Id,Speaker,Emotion_name,Utterance,Annotate(0/1)
53,maya,anger,indravadan baas,0
53,indu,neutral,"tum rahne do na maya mere aur baa ki chalti hai, hai nehi baa?",0
53,sahil,neutral,baa,0
53,baa,neutral,kyan?,0
53,sahil,neutral,main main hun baa,0
53,baa,joy,sahil babra,0
53,sahil,joy,"ji baa, aap ko kuye ka paani chaiye tha so main paani le aya hun",0
53,rosesh,neutral,kaha se?,0
53,sahil,contempt,"kuye se, obviously",0
53,baa,sadness,gangajal le aa babla,0
53,indu,neutral,abhi ish baakt banarash kaha jayega bechara?,0
53,baa,neutral,keya?,0
53,sahil,neutral,baa aap ish lease renewal papers pe sign kijiye na,1
53,baa,sadness,mere pair,0
54,baa,fear,"mere pair bakuda, main iye daard bardaash nehi kar sakti. me jaa rahi hu.",0
54,indu,neutral,"baa fikar mat karo, aap ko kuch nehi hoga",0
54,baa,fear,"nehi nehi bakuda, dekh dekh mujhe math dikhai de rahi hain",0
54,maya,neutral,baa app ko kuch nehi hone wala hain. dekhiye naw baaj rahe hain.,0
54,baa,fear,nehi mai maar jayungi,0
54,maya,joy,kbc chalu hone wala hain,0
54,baa,sadness,toh main dash baaje mar jayungi,0
54,maya,neutral,kal kbc ayega toh?,0
54,baa,fear,dekh dekh yamraj aa gaya,0
54,indu,neutral,"are nehi baa, wo rosheh hain",0
54,rosesh,neutral,"daad, advocate uncle ne kaha hain ki lease renewal paper baa se sign karwa lijiye.",0
54,baa,fear,"main ja rahi hun, mai jaa rahi hun",0
54,indu,neutral,"baa, pehle papers sign kor lo, fir jana",0
54,baa,fear,"haan haan, makan maya ke naam pe kar du haan, taki wo mujhe ihan se nikal de. hain nah?",0
54,rosesh,neutral,lekin aap toh waise hi ja rahi hain,0
54,baa,sadness,"chup kar. dooriya, dapavar, chipawla. bakuda mere marne ke baad ise mere soksabha pe gaane mat dena",0
54,indu,joy,"on the contrary baa, main toh rosheh se hi gawayunga taki iska gaana sunka jo log nehi ro raahe na wo bhi roona suru kar dain, aur aap ki soksabha hit ho jaaye.",0
54,maya,anger,indravadan baas,0
54,indu,neutral,"tum rahne do na maya mere aur baa ki chalti hai, hai nehi baa?",0
54,sahil,neutral,baa,0
54,baa,neutral,kyan?,0
54,sahil,neutral,main main hun baa,0
54,baa,joy,sahil babra,0
54,sahil,joy,"ji baa, aap ko kuye ka paani chaiye tha so main paani le aya hun",0
54,rosesh,neutral,kaha se?,0
54,sahil,contempt,"kuye se, obviously",0
54,baa,sadness,gangajal le aa babla,0
54,indu,neutral,abhi ish baakt banarash kaha jayega bechara?,0
54,baa,neutral,keya?,0
54,sahil,neutral,baa aap ish lease renewal papers pe sign kijiye na,0
54,baa,sadness,mere pair,1
54,maya,contempt,aap ko sign haat se karni hain baa,0
55,baa,fear,"mere pair bakuda, main iye daard bardaash nehi kar sakti. me jaa rahi hu.",0
55,indu,neutral,"baa fikar mat karo, aap ko kuch nehi hoga",0
55,baa,fear,"nehi nehi bakuda, dekh dekh mujhe math dikhai de rahi hain",0
55,maya,neutral,baa app ko kuch nehi hone wala hain. dekhiye naw baaj rahe hain.,0
55,baa,fear,nehi mai maar jayungi,0
55,maya,joy,kbc chalu hone wala hain,0
55,baa,sadness,toh main dash baaje mar jayungi,0
55,maya,neutral,kal kbc ayega toh?,0
55,baa,fear,dekh dekh yamraj aa gaya,0
55,indu,neutral,"are nehi baa, wo rosheh hain",0
55,rosesh,neutral,"daad, advocate uncle ne kaha hain ki lease renewal paper baa se sign karwa lijiye.",0
55,baa,fear,"main ja rahi hun, mai jaa rahi hun",0
55,indu,neutral,"baa, pehle papers sign kor lo, fir jana",0
55,baa,fear,"haan haan, makan maya ke naam pe kar du haan, taki wo mujhe ihan se nikal de. hain nah?",0
55,rosesh,neutral,lekin aap toh waise hi ja rahi hain,0
55,baa,sadness,"chup kar. dooriya, dapavar, chipawla. bakuda mere marne ke baad ise mere soksabha pe gaane mat dena",0
55,indu,joy,"on the contrary baa, main toh rosheh se hi gawayunga taki iska gaana sunka jo log nehi ro raahe na wo bhi roona suru kar dain, aur aap ki soksabha hit ho jaaye.",0
55,maya,anger,indravadan baas,0
55,indu,neutral,"tum rahne do na maya mere aur baa ki chalti hai, hai nehi baa?",0
55,sahil,neutral,baa,0
55,baa,neutral,kyan?,0
55,sahil,neutral,main main hun baa,0
55,baa,joy,sahil babra,0
55,sahil,joy,"ji baa, aap ko kuye ka paani chaiye tha so main paani le aya hun",0
55,rosesh,neutral,kaha se?,0
55,sahil,contempt,"kuye se, obviously",0
55,baa,sadness,gangajal le aa babla,0
55,indu,neutral,abhi ish baakt banarash kaha jayega bechara?,0
55,baa,neutral,keya?,0
55,sahil,neutral,baa aap ish lease renewal papers pe sign kijiye na,0
55,baa,sadness,mere pair,0
55,maya,contempt,aap ko sign haat se karni hain baa,1
55,baa,anger,"pair daaba, bare ghaar ke beti tera haath chala",0
56,baa,fear,"mere pair bakuda, main iye daard bardaash nehi kar sakti. me jaa rahi hu.",0
56,indu,neutral,"baa fikar mat karo, aap ko kuch nehi hoga",0
56,baa,fear,"nehi nehi bakuda, dekh dekh mujhe math dikhai de rahi hain",0
56,maya,neutral,baa app ko kuch nehi hone wala hain. dekhiye naw baaj rahe hain.,0
56,baa,fear,nehi mai maar jayungi,0
56,maya,joy,kbc chalu hone wala hain,0
56,baa,sadness,toh main dash baaje mar jayungi,0
56,maya,neutral,kal kbc ayega toh?,0
56,baa,fear,dekh dekh yamraj aa gaya,0
56,indu,neutral,"are nehi baa, wo rosheh hain",0
56,rosesh,neutral,"daad, advocate uncle ne kaha hain ki lease renewal paper baa se sign karwa lijiye.",0
56,baa,fear,"main ja rahi hun, mai jaa rahi hun",0
56,indu,neutral,"baa, pehle papers sign kor lo, fir jana",0
56,baa,fear,"haan haan, makan maya ke naam pe kar du haan, taki wo mujhe ihan se nikal de. hain nah?",0
56,rosesh,neutral,lekin aap toh waise hi ja rahi hain,0
56,baa,sadness,"chup kar. dooriya, dapavar, chipawla. bakuda mere marne ke baad ise mere soksabha pe gaane mat dena",0
56,indu,joy,"on the contrary baa, main toh rosheh se hi gawayunga taki iska gaana sunka jo log nehi ro raahe na wo bhi roona suru kar dain, aur aap ki soksabha hit ho jaaye.",0
56,maya,anger,indravadan baas,0
56,indu,neutral,"tum rahne do na maya mere aur baa ki chalti hai, hai nehi baa?",0
56,sahil,neutral,baa,0
56,baa,neutral,kyan?,0
56,sahil,neutral,main main hun baa,0
56,baa,joy,sahil babra,0
56,sahil,joy,"ji baa, aap ko kuye ka paani chaiye tha so main paani le aya hun",0
56,rosesh,neutral,kaha se?,0
56,sahil,contempt,"kuye se, obviously",0
56,baa,sadness,gangajal le aa babla,0
56,indu,neutral,abhi ish baakt banarash kaha jayega bechara?,0
56,baa,neutral,keya?,0
56,sahil,neutral,baa aap ish lease renewal papers pe sign kijiye na,0
56,baa,sadness,mere pair,0
56,maya,contempt,aap ko sign haat se karni hain baa,0
56,baa,anger,"pair daaba, bare ghaar ke beti tera haath chala",0
56,sahil,neutral,baa baa sign,0
56,baa,contempt,ha laa. aaaaah kapre dekh ke dhoka maar rahi keya? bakuda maine tujhe kaha tha ki kohi sidhi sadhi chote ghaar ke larki ke saath saadi kar. iye nakchari mere seva keya karegi,0
56,maya,neutral,aap thik hain baa?,0
56,baa,joy,hun. main sign kar dungi naa toh fir se hathore maregi paun pe. haha. de sign karti hun,1
56,indu,joy,marne waali baat toh bhul gayi,0
57,baa,fear,"mere pair bakuda, main iye daard bardaash nehi kar sakti. me jaa rahi hu.",0
57,indu,neutral,"baa fikar mat karo, aap ko kuch nehi hoga",0
57,baa,fear,"nehi nehi bakuda, dekh dekh mujhe math dikhai de rahi hain",0
57,maya,neutral,baa app ko kuch nehi hone wala hain. dekhiye naw baaj rahe hain.,0
57,baa,fear,nehi mai maar jayungi,0
57,maya,joy,kbc chalu hone wala hain,0
57,baa,sadness,toh main dash baaje mar jayungi,0
57,maya,neutral,kal kbc ayega toh?,0
57,baa,fear,dekh dekh yamraj aa gaya,0
57,indu,neutral,"are nehi baa, wo rosheh hain",0
57,rosesh,neutral,"daad, advocate uncle ne kaha hain ki lease renewal paper baa se sign karwa lijiye.",0
57,baa,fear,"main ja rahi hun, mai jaa rahi hun",0
57,indu,neutral,"baa, pehle papers sign kor lo, fir jana",0
57,baa,fear,"haan haan, makan maya ke naam pe kar du haan, taki wo mujhe ihan se nikal de. hain nah?",0
57,rosesh,neutral,lekin aap toh waise hi ja rahi hain,0
57,baa,sadness,"chup kar. dooriya, dapavar, chipawla. bakuda mere marne ke baad ise mere soksabha pe gaane mat dena",0
57,indu,joy,"on the contrary baa, main toh rosheh se hi gawayunga taki iska gaana sunka jo log nehi ro raahe na wo bhi roona suru kar dain, aur aap ki soksabha hit ho jaaye.",0
57,maya,anger,indravadan baas,0
57,indu,neutral,"tum rahne do na maya mere aur baa ki chalti hai, hai nehi baa?",0
57,sahil,neutral,baa,0
57,baa,neutral,kyan?,0
57,sahil,neutral,main main hun baa,0
57,baa,joy,sahil babra,0
57,sahil,joy,"ji baa, aap ko kuye ka paani chaiye tha so main paani le aya hun",0
57,rosesh,neutral,kaha se?,0
57,sahil,contempt,"kuye se, obviously",0
57,baa,sadness,gangajal le aa babla,0
57,indu,neutral,abhi ish baakt banarash kaha jayega bechara?,0
57,baa,neutral,keya?,0
57,sahil,neutral,baa aap ish lease renewal papers pe sign kijiye na,0
57,baa,sadness,mere pair,0
57,maya,contempt,aap ko sign haat se karni hain baa,0
57,baa,anger,"pair daaba, bare ghaar ke beti tera haath chala",0
57,sahil,neutral,baa baa sign,0
57,baa,contempt,ha laa. aaaaah kapre dekh ke dhoka maar rahi keya? bakuda maine tujhe kaha tha ki kohi sidhi sadhi chote ghaar ke larki ke saath saadi kar. iye nakchari mere seva keya karegi,0
57,maya,neutral,aap thik hain baa?,0
57,baa,joy,hun. main sign kar dungi naa toh fir se hathore maregi paun pe. haha. de sign karti hun,0
57,indu,joy,marne waali baat toh bhul gayi,0
57,baa,joy,"le ho gayi sign. are maya beta, mere marne ke baad iye karak tu raakh lena haan. nehi toh sikayat karogi ki baa ne kuch diya hi nehi. are bakuda",1
57,indu,neutral,haa baa,0
58,baa,fear,"mere pair bakuda, main iye daard bardaash nehi kar sakti. me jaa rahi hu.",0
58,indu,neutral,"baa fikar mat karo, aap ko kuch nehi hoga",0
58,baa,fear,"nehi nehi bakuda, dekh dekh mujhe math dikhai de rahi hain",0
58,maya,neutral,baa app ko kuch nehi hone wala hain. dekhiye naw baaj rahe hain.,0
58,baa,fear,nehi mai maar jayungi,0
58,maya,joy,kbc chalu hone wala hain,0
58,baa,sadness,toh main dash baaje mar jayungi,0
58,maya,neutral,kal kbc ayega toh?,0
58,baa,fear,dekh dekh yamraj aa gaya,0
58,indu,neutral,"are nehi baa, wo rosheh hain",0
58,rosesh,neutral,"daad, advocate uncle ne kaha hain ki lease renewal paper baa se sign karwa lijiye.",0
58,baa,fear,"main ja rahi hun, mai jaa rahi hun",0
58,indu,neutral,"baa, pehle papers sign kor lo, fir jana",0
58,baa,fear,"haan haan, makan maya ke naam pe kar du haan, taki wo mujhe ihan se nikal de. hain nah?",0
58,rosesh,neutral,lekin aap toh waise hi ja rahi hain,0
58,baa,sadness,"chup kar. dooriya, dapavar, chipawla. bakuda mere marne ke baad ise mere soksabha pe gaane mat dena",0
58,indu,joy,"on the contrary baa, main toh rosheh se hi gawayunga taki iska gaana sunka jo log nehi ro raahe na wo bhi roona suru kar dain, aur aap ki soksabha hit ho jaaye.",0
58,maya,anger,indravadan baas,0
58,indu,neutral,"tum rahne do na maya mere aur baa ki chalti hai, hai nehi baa?",0
58,sahil,neutral,baa,0
58,baa,neutral,kyan?,0
58,sahil,neutral,main main hun baa,0
58,baa,joy,sahil babra,0
58,sahil,joy,"ji baa, aap ko kuye ka paani chaiye tha so main paani le aya hun",0
58,rosesh,neutral,kaha se?,0
58,sahil,contempt,"kuye se, obviously",0
58,baa,sadness,gangajal le aa babla,0
58,indu,neutral,abhi ish baakt banarash kaha jayega bechara?,0
58,baa,neutral,keya?,0
58,sahil,neutral,baa aap ish lease renewal papers pe sign kijiye na,0
58,baa,sadness,mere pair,0
58,maya,contempt,aap ko sign haat se karni hain baa,0
58,baa,anger,"pair daaba, bare ghaar ke beti tera haath chala",0
58,sahil,neutral,baa baa sign,0
58,baa,contempt,ha laa. aaaaah kapre dekh ke dhoka maar rahi keya? bakuda maine tujhe kaha tha ki kohi sidhi sadhi chote ghaar ke larki ke saath saadi kar. iye nakchari mere seva keya karegi,0
58,maya,neutral,aap thik hain baa?,0
58,baa,joy,hun. main sign kar dungi naa toh fir se hathore maregi paun pe. haha. de sign karti hun,0
58,indu,joy,marne waali baat toh bhul gayi,0
58,baa,joy,"le ho gayi sign. are maya beta, mere marne ke baad iye karak tu raakh lena haan. nehi toh sikayat karogi ki baa ne kuch diya hi nehi. are bakuda",0
58,indu,neutral,haa baa,0
58,baa,neutral,main ila ko packet dena chati hun. ila ko bula. tere bapuji kaha hain?,0
58,indu,neutral,baa baa bapuji ilaben ki ghaar hi gaye hain aur kahke gaye hain ki wahi se khana khake ayenge,1
58,baa,sadness,beti ka ghaar ka paani pina bhi paap hain. ila ko bula. main use kuch de dungi paap utarne ke liye,0
59,indu,neutral,correct. baa ne mujhse kaha tha ek bara envelop lane ko. uss bakt wo lease ke papers table pe pare hue the.,0
59,ila ben,joy,"iye packet dete hue baa ne mujhe kaha tha ki ise samhal ke rakhna, bohot kimti hain. maine rakh diye toh rakh diye",0
59,madhusudhan,joy,"ha ha, jelly bohot acchi thi.",0
59,maya,neutral,aur du?,0
59,madhusudhan,joy,"jelly jelly, bohot acchi thi",0
59,maya,anger,ha wo mujhe pata hain. main puch rahi thi ki aur du?,0
59,madhusudhan,neutral,haa?,1
59,ila ben,neutral,"nehi nehi maya aur maat de, thaand hain na, gala kharap ho jayega.",1
59,indu,disgust,are to accha hi hain na ilaben. kamse kam iske haa haa toh nehi sunne paregi,0
60,indu,neutral,correct. baa ne mujhse kaha tha ek bara envelop lane ko. uss bakt wo lease ke papers table pe pare hue the.,0
60,ila ben,joy,"iye packet dete hue baa ne mujhe kaha tha ki ise samhal ke rakhna, bohot kimti hain. maine rakh diye toh rakh diye",0
60,madhusudhan,joy,"ha ha, jelly bohot acchi thi.",0
60,maya,neutral,aur du?,0
60,madhusudhan,joy,"jelly jelly, bohot acchi thi",0
60,maya,anger,ha wo mujhe pata hain. main puch rahi thi ki aur du?,0
60,madhusudhan,neutral,haa?,0
60,ila ben,neutral,"nehi nehi maya aur maat de, thaand hain na, gala kharap ho jayega.",0
60,indu,disgust,are to accha hi hain na ilaben. kamse kam iske haa haa toh nehi sunne paregi,0
60,madhusudhan,neutral,haa?,0
60,indu,anger,maya pura bowl le ayo jelly ka,1
60,ila ben,joy,"chal chal indu. le iye khol khol. baa ko pata tha ki main sab cheez samhal ke rakhti hun. haha, isi liye papers mujhe de diye honge aur kankan maya ko diye honge.",1
61,indu,neutral,correct. baa ne mujhse kaha tha ek bara envelop lane ko. uss bakt wo lease ke papers table pe pare hue the.,0
61,ila ben,joy,"iye packet dete hue baa ne mujhe kaha tha ki ise samhal ke rakhna, bohot kimti hain. maine rakh diye toh rakh diye",0
61,madhusudhan,joy,"ha ha, jelly bohot acchi thi.",0
61,maya,neutral,aur du?,0
61,madhusudhan,joy,"jelly jelly, bohot acchi thi",0
61,maya,anger,ha wo mujhe pata hain. main puch rahi thi ki aur du?,0
61,madhusudhan,neutral,haa?,0
61,ila ben,neutral,"nehi nehi maya aur maat de, thaand hain na, gala kharap ho jayega.",0
61,indu,disgust,are to accha hi hain na ilaben. kamse kam iske haa haa toh nehi sunne paregi,0
61,madhusudhan,neutral,haa?,0
61,indu,anger,maya pura bowl le ayo jelly ka,0
61,ila ben,joy,"chal chal indu. le iye khol khol. baa ko pata tha ki main sab cheez samhal ke rakhti hun. haha, isi liye papers mujhe de diye honge aur kankan maya ko diye honge.",0
61,maya,sadness,kaha? wo toh usi raat chori ho geyi kbc dhekne ke baad. iyaad nehi? baa ne chor chor karke shoor bhi machaya tha,1
61,indu,neutral,"haa haa, wo chor kab ghar me ghusa, kar kankan churake bhaga, kuch pata hi nehi chala.",0
62,indu,neutral,correct. baa ne mujhse kaha tha ek bara envelop lane ko. uss bakt wo lease ke papers table pe pare hue the.,0
62,ila ben,joy,"iye packet dete hue baa ne mujhe kaha tha ki ise samhal ke rakhna, bohot kimti hain. maine rakh diye toh rakh diye",0
62,madhusudhan,joy,"ha ha, jelly bohot acchi thi.",0
62,maya,neutral,aur du?,0
62,madhusudhan,joy,"jelly jelly, bohot acchi thi",0
62,maya,anger,ha wo mujhe pata hain. main puch rahi thi ki aur du?,0
62,madhusudhan,neutral,haa?,0
62,ila ben,neutral,"nehi nehi maya aur maat de, thaand hain na, gala kharap ho jayega.",0
62,indu,disgust,are to accha hi hain na ilaben. kamse kam iske haa haa toh nehi sunne paregi,0
62,madhusudhan,neutral,haa?,0
62,indu,anger,maya pura bowl le ayo jelly ka,0
62,ila ben,joy,"chal chal indu. le iye khol khol. baa ko pata tha ki main sab cheez samhal ke rakhti hun. haha, isi liye papers mujhe de diye honge aur kankan maya ko diye honge.",0
62,maya,sadness,kaha? wo toh usi raat chori ho geyi kbc dhekne ke baad. iyaad nehi? baa ne chor chor karke shoor bhi machaya tha,0
62,indu,neutral,"haa haa, wo chor kab ghar me ghusa, kar kankan churake bhaga, kuch pata hi nehi chala.",0
62,maya,surprise,aap pata chala ki pata kyun nehi chala,0
63,indu,neutral,correct. baa ne mujhse kaha tha ek bara envelop lane ko. uss bakt wo lease ke papers table pe pare hue the.,0
63,ila ben,joy,"iye packet dete hue baa ne mujhe kaha tha ki ise samhal ke rakhna, bohot kimti hain. maine rakh diye toh rakh diye",0
63,madhusudhan,joy,"ha ha, jelly bohot acchi thi.",0
63,maya,neutral,aur du?,0
63,madhusudhan,joy,"jelly jelly, bohot acchi thi",0
63,maya,anger,ha wo mujhe pata hain. main puch rahi thi ki aur du?,0
63,madhusudhan,neutral,haa?,0
63,ila ben,neutral,"nehi nehi maya aur maat de, thaand hain na, gala kharap ho jayega.",0
63,indu,disgust,are to accha hi hain na ilaben. kamse kam iske haa haa toh nehi sunne paregi,0
63,madhusudhan,neutral,haa?,0
63,indu,anger,maya pura bowl le ayo jelly ka,0
63,ila ben,joy,"chal chal indu. le iye khol khol. baa ko pata tha ki main sab cheez samhal ke rakhti hun. haha, isi liye papers mujhe de diye honge aur kankan maya ko diye honge.",0
63,maya,sadness,kaha? wo toh usi raat chori ho geyi kbc dhekne ke baad. iyaad nehi? baa ne chor chor karke shoor bhi machaya tha,0
63,indu,neutral,"haa haa, wo chor kab ghar me ghusa, kar kankan churake bhaga, kuch pata hi nehi chala.",0
63,maya,surprise,aap pata chala ki pata kyun nehi chala,0
63,madhusudhan,joy,iye toh baa ki kankan hain,0
64,indu,neutral,correct. baa ne mujhse kaha tha ek bara envelop lane ko. uss bakt wo lease ke papers table pe pare hue the.,0
64,ila ben,joy,"iye packet dete hue baa ne mujhe kaha tha ki ise samhal ke rakhna, bohot kimti hain. maine rakh diye toh rakh diye",0
64,madhusudhan,joy,"ha ha, jelly bohot acchi thi.",0
64,maya,neutral,aur du?,0
64,madhusudhan,joy,"jelly jelly, bohot acchi thi",0
64,maya,anger,ha wo mujhe pata hain. main puch rahi thi ki aur du?,0
64,madhusudhan,neutral,haa?,0
64,ila ben,neutral,"nehi nehi maya aur maat de, thaand hain na, gala kharap ho jayega.",0
64,indu,disgust,are to accha hi hain na ilaben. kamse kam iske haa haa toh nehi sunne paregi,0
64,madhusudhan,neutral,haa?,0
64,indu,anger,maya pura bowl le ayo jelly ka,0
64,ila ben,joy,"chal chal indu. le iye khol khol. baa ko pata tha ki main sab cheez samhal ke rakhti hun. haha, isi liye papers mujhe de diye honge aur kankan maya ko diye honge.",0
64,maya,sadness,kaha? wo toh usi raat chori ho geyi kbc dhekne ke baad. iyaad nehi? baa ne chor chor karke shoor bhi machaya tha,1
64,indu,neutral,"haa haa, wo chor kab ghar me ghusa, kar kankan churake bhaga, kuch pata hi nehi chala.",0
64,maya,surprise,aap pata chala ki pata kyun nehi chala,1
64,madhusudhan,joy,iye toh baa ki kankan hain,0
64,ila ben,neutral,"haa haa maya, ise tu rakh le. tujhe pasand hain na. baa ke baat ka bura maat man na, haa.",0
65,indu,neutral,correct. baa ne mujhse kaha tha ek bara envelop lane ko. uss bakt wo lease ke papers table pe pare hue the.,0
65,ila ben,joy,"iye packet dete hue baa ne mujhe kaha tha ki ise samhal ke rakhna, bohot kimti hain. maine rakh diye toh rakh diye",0
65,madhusudhan,joy,"ha ha, jelly bohot acchi thi.",0
65,maya,neutral,aur du?,0
65,madhusudhan,joy,"jelly jelly, bohot acchi thi",0
65,maya,anger,ha wo mujhe pata hain. main puch rahi thi ki aur du?,0
65,madhusudhan,neutral,haa?,0
65,ila ben,neutral,"nehi nehi maya aur maat de, thaand hain na, gala kharap ho jayega.",0
65,indu,disgust,are to accha hi hain na ilaben. kamse kam iske haa haa toh nehi sunne paregi,0
65,madhusudhan,neutral,haa?,0
65,indu,anger,maya pura bowl le ayo jelly ka,0
65,ila ben,joy,"chal chal indu. le iye khol khol. baa ko pata tha ki main sab cheez samhal ke rakhti hun. haha, isi liye papers mujhe de diye honge aur kankan maya ko diye honge.",0
65,maya,sadness,kaha? wo toh usi raat chori ho geyi kbc dhekne ke baad. iyaad nehi? baa ne chor chor karke shoor bhi machaya tha,0
65,indu,neutral,"haa haa, wo chor kab ghar me ghusa, kar kankan churake bhaga, kuch pata hi nehi chala.",0
65,maya,surprise,aap pata chala ki pata kyun nehi chala,0
65,madhusudhan,joy,iye toh baa ki kankan hain,0
65,ila ben,neutral,"haa haa maya, ise tu rakh le. tujhe pasand hain na. baa ke baat ka bura maat man na, haa.",1
65,maya,contempt,"nehi ilaben, aap rakhiye kankan. baa chati thi ki aap hi rakhe.",0
66,indu,neutral,correct. baa ne mujhse kaha tha ek bara envelop lane ko. uss bakt wo lease ke papers table pe pare hue the.,0
66,ila ben,joy,"iye packet dete hue baa ne mujhe kaha tha ki ise samhal ke rakhna, bohot kimti hain. maine rakh diye toh rakh diye",0
66,madhusudhan,joy,"ha ha, jelly bohot acchi thi.",0
66,maya,neutral,aur du?,0
66,madhusudhan,joy,"jelly jelly, bohot acchi thi",0
66,maya,anger,ha wo mujhe pata hain. main puch rahi thi ki aur du?,0
66,madhusudhan,neutral,haa?,0
66,ila ben,neutral,"nehi nehi maya aur maat de, thaand hain na, gala kharap ho jayega.",0
66,indu,disgust,are to accha hi hain na ilaben. kamse kam iske haa haa toh nehi sunne paregi,0
66,madhusudhan,neutral,haa?,0
66,indu,anger,maya pura bowl le ayo jelly ka,0
66,ila ben,joy,"chal chal indu. le iye khol khol. baa ko pata tha ki main sab cheez samhal ke rakhti hun. haha, isi liye papers mujhe de diye honge aur kankan maya ko diye honge.",0
66,maya,sadness,kaha? wo toh usi raat chori ho geyi kbc dhekne ke baad. iyaad nehi? baa ne chor chor karke shoor bhi machaya tha,0
66,indu,neutral,"haa haa, wo chor kab ghar me ghusa, kar kankan churake bhaga, kuch pata hi nehi chala.",0
66,maya,surprise,aap pata chala ki pata kyun nehi chala,0
66,madhusudhan,joy,iye toh baa ki kankan hain,0
66,ila ben,neutral,"haa haa maya, ise tu rakh le. tujhe pasand hain na. baa ke baat ka bura maat man na, haa.",0
66,maya,contempt,"nehi ilaben, aap rakhiye kankan. baa chati thi ki aap hi rakhe.",0
66,indu,neutral,"toh ilaben ek kaam karo na, app iye monisha ko de do, bechari kuch ho jayegi.",1
66,maya,neutral,theek hain main rakh leti hun. aap itna force kar rahi hi ki ilaben rakh leti hun main.,0
67,sonya,surprise,"mom, guru saaf saaf bata raha hain ki lease ke papers salamat hain, ehi kahi hain",0
67,maya,fear,"sonya darling, please locate those papers. ek toh municipal corporation ne hume notice bheja hain, upar se building residance association ne bhi notice bhej diya. agar char din ke andar andar hum ne wo lease ke papers submit nehi kiye, toh hum per ekkish fraud ke cases daarj ho jayenge.",0
67,rosesh,fear,"bechere daad bankrupt ho jayenge, sahil bhai ki gari bik jayegi, bechare ko cycle pe jana parega clinic.",0
67,maya,fear,are clinic bhi toh bik jayega,0
67,rosesh,fear,"ha sahil bhai compounder ban jayega kisi doctor ke. aur mama, aap ko toh aachar, papad aur khakra bechna parega ghar ghar pe jake. khakra le lo",1
67,maya,fear,"sweety shail ki compounder banne tak toh baat theek thi, lekin main aachar papad aur khakra le kar ghar ghar pe nehi jane wali hun, its just too middle class. oh come on sonya think of something.",0
68,sonya,surprise,"mom, guru saaf saaf bata raha hain ki lease ke papers salamat hain, ehi kahi hain",0
68,maya,fear,"sonya darling, please locate those papers. ek toh municipal corporation ne hume notice bheja hain, upar se building residance association ne bhi notice bhej diya. agar char din ke andar andar hum ne wo lease ke papers submit nehi kiye, toh hum per ekkish fraud ke cases daarj ho jayenge.",0
68,rosesh,fear,"bechere daad bankrupt ho jayenge, sahil bhai ki gari bik jayegi, bechare ko cycle pe jana parega clinic.",0
68,maya,fear,are clinic bhi toh bik jayega,0
68,rosesh,fear,"ha sahil bhai compounder ban jayega kisi doctor ke. aur mama, aap ko toh aachar, papad aur khakra bechna parega ghar ghar pe jake. khakra le lo",0
68,maya,fear,"sweety shail ki compounder banne tak toh baat theek thi, lekin main aachar papad aur khakra le kar ghar ghar pe nehi jane wali hun, its just too middle class. oh come on sonya think of something.",1
68,sonya,neutral,"oh mom please give me some time, let me think.",0
69,sonya,surprise,"mom, guru saaf saaf bata raha hain ki lease ke papers salamat hain, ehi kahi hain",0
69,maya,fear,"sonya darling, please locate those papers. ek toh municipal corporation ne hume notice bheja hain, upar se building residance association ne bhi notice bhej diya. agar char din ke andar andar hum ne wo lease ke papers submit nehi kiye, toh hum per ekkish fraud ke cases daarj ho jayenge.",0
69,rosesh,fear,"bechere daad bankrupt ho jayenge, sahil bhai ki gari bik jayegi, bechare ko cycle pe jana parega clinic.",0
69,maya,fear,are clinic bhi toh bik jayega,0
69,rosesh,fear,"ha sahil bhai compounder ban jayega kisi doctor ke. aur mama, aap ko toh aachar, papad aur khakra bechna parega ghar ghar pe jake. khakra le lo",0
69,maya,fear,"sweety shail ki compounder banne tak toh baat theek thi, lekin main aachar papad aur khakra le kar ghar ghar pe nehi jane wali hun, its just too middle class. oh come on sonya think of something.",0
69,sonya,neutral,"oh mom please give me some time, let me think.",1
69,maya,neutral,kuch sujha?,0
70,sonya,surprise,"mom, guru saaf saaf bata raha hain ki lease ke papers salamat hain, ehi kahi hain",0
70,maya,fear,"sonya darling, please locate those papers. ek toh municipal corporation ne hume notice bheja hain, upar se building residance association ne bhi notice bhej diya. agar char din ke andar andar hum ne wo lease ke papers submit nehi kiye, toh hum per ekkish fraud ke cases daarj ho jayenge.",0
70,rosesh,fear,"bechere daad bankrupt ho jayenge, sahil bhai ki gari bik jayegi, bechare ko cycle pe jana parega clinic.",0
70,maya,fear,are clinic bhi toh bik jayega,0
70,rosesh,fear,"ha sahil bhai compounder ban jayega kisi doctor ke. aur mama, aap ko toh aachar, papad aur khakra bechna parega ghar ghar pe jake. khakra le lo",0
70,maya,fear,"sweety shail ki compounder banne tak toh baat theek thi, lekin main aachar papad aur khakra le kar ghar ghar pe nehi jane wali hun, its just too middle class. oh come on sonya think of something.",0
70,sonya,neutral,"oh mom please give me some time, let me think.",0
70,maya,neutral,kuch sujha?,0
70,sonya,joy,ek rasta hain,0
70,maya,surprise,keya,0
70,sonya,neutral,"sirf baa jante the lease ke papers kaha rakhe hain, right?",0
70,maya,sadness,unfortunately,0
